package|version|id|cwe|filename|returncode|control_path|exploit|rtime|utime|stime|timestamp
ion-parser|0.5.2|325|CWE-1321|secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js|0|false|false|38.0077|21.4335|1.22123|20251029113447
y18n|3.2.1|326|CWE-1321|secbench-dataset/CWE-471/y18n_3.2.1/src/index.js|0|false|false|46.948|23.3396|1.21642|20251029113447
node-extend|1.0.0|327|CWE-1321|secbench-dataset/CWE-471/node-extend_1.0.0/src/extend.js|0|true|true|27.8523|13.5294|0.868962|20251029113447
object-path-set|1.0.0|328|CWE-1321|secbench-dataset/CWE-471/object-path-set_1.0.0/src/index.js|0|true|true|39.82|22.5004|1.12438|20251029113447
js|1.0.2|329|CWE-1321|secbench-dataset/CWE-471/asciitable.js_1.0.2/src/asciitable.umd.js|0|true|true|29.0197|15.8772|0.981843|20251029113447
hoek|5.0.0|330|CWE-1321|secbench-dataset/CWE-471/hoek_5.0.0/src/index.js|0|true|true|49.0779|20.4475|1.03733|20251029113447
deepmergefn|1.1.0|331|CWE-1321|secbench-dataset/CWE-471/deepmergefn_1.1.0/src/index.js|0|true|true|29.0787|12.8141|0.792794|20251029113447
safetydance|2.0.1|332|CWE-1321|secbench-dataset/CWE-471/safetydance_2.0.1/src/index.js|0|true|true|52.819|32.6497|1.43058|20251029113447
node-dig|1.0.1|333|CWE-1321|secbench-dataset/CWE-471/node-dig_1.0.1/src/index.js|0|true|true|49.1407|31.9172|1.11986|20251029113447
mquery|3.2.1|334|CWE-1321|secbench-dataset/CWE-471/mquery_3.2.1/src/utils.js|0|true|true|38.0908|20.0437|1.15689|20251029113447
node-oojs|1.4.0|335|CWE-1321|secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js|1|false|false|294.159|17.0297|0.857906|20251029113447
properties-reader|2.0.0|336|CWE-1321|secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js|-7|false|false|300.053|281.75|1.81495|20251029113447
style-dictionary|2.10.2|337|CWE-1321|secbench-dataset/CWE-471/style-dictionary_2.10.2/src/deepExtend.js|0|false|false|25.048|20.0465|1.22346|20251029113447
supermixer|1.0.3|338|CWE-1321|secbench-dataset/CWE-471/supermixer_1.0.3/src/mixer.js|0|false|false|34.3409|20.5138|1.1343|20251029113447
nis-utils|0.6.10|339|CWE-1321|secbench-dataset/CWE-471/nis-utils_0.6.10/src/object.js|0|true|true|70.0589|50.6086|1.343|20251029113447
ini|1.3.5|340|CWE-1321|secbench-dataset/CWE-471/ini_1.3.5/src/ini.js|-7|false|false|300.038|275.734|1.18982|20251029113447
objtools|3.0.0|341|CWE-1321|secbench-dataset/CWE-471/objtools_3.0.0/src/index.js|-7|false|false|300.032|279.478|2.70762|20251029113447
x-assign|0.1.4|342|CWE-1321|secbench-dataset/CWE-471/x-assign_0.1.4/src/index.js|0|true|true|29.7539|13.1851|0.749648|20251029113447
objection|2.0.0|343|CWE-1321|secbench-dataset/CWE-471/objection_2.0.0/src/objectUtils.js|-7|false|false|300.041|282.264|1.88044|20251029113447
lodash|4.17.15|344|CWE-1321|secbench-dataset/CWE-471/lodash_4.17.15/src/lodash.js|-7|false|false|300.004|0.006038|0.009057|20251029113447
algoliasearch-helper|3.6.0|345|CWE-1321|secbench-dataset/CWE-471/algoliasearch-helper_3.6.0/src/merge.js|0|true|true|40.0726|18.1382|1.08493|20251029113447
merge-deep2|3.0.5|346|CWE-1321|secbench-dataset/CWE-471/merge-deep2_3.0.5/src/index.js|0|true|true|49.4763|17.6847|1.06477|20251029113447
extend-merge|1.0.5|347|CWE-1321|secbench-dataset/CWE-471/extend-merge_1.0.5/src/base-extend.js|0|false|false|35.7562|18.8159|1.22886|20251029113447
grunt-util-property|0.0.2|348|CWE-1321|secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js|0|false|false|31.8115|17.9622|1.04893|20251029113447
dot-prop|2.0.0|349|CWE-1321|secbench-dataset/CWE-471/dot-prop_2.0.0/src/index.js|0|true|true|45.0204|24.1711|1.07105|20251029113447
tiny-conf|1.1.0|350|CWE-1321|secbench-dataset/CWE-471/tiny-conf_1.1.0/src/tiny-conf.js|0|false|false|48.0002|21.236|1.2721|20251029113447
just-safe-set|1.0.0|351|CWE-1321|secbench-dataset/CWE-471/just-safe-set_1.0.0/src/index.js|0|true|true|42.7364|25.3572|1.11651|20251029113447
json-pointer|0.6.0|352|CWE-1321|secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js|0|true|true|77.6809|54.625|1.50946|20251029113447
shvl|2.0.1|353|CWE-1321|secbench-dataset/CWE-471/shvl_2.0.1/src/index.js|0|false|false|33.257|17.8225|1.14052|20251029113447
deeps|1.4.5|354|CWE-1321|secbench-dataset/CWE-471/deeps_1.4.5/src/index.js|1|false|false|275.661|14.356|0.816812|20251029113447
think-helper|1.1.0|355|CWE-1321|secbench-dataset/CWE-471/think-helper_1.1.0/src/index.js|0|true|false|37.4873|31.7283|1.53605|20251029113447
convict|6.0.0|356|CWE-1321|secbench-dataset/CWE-471/convict_6.0.0/src/main.js|0|false|false|59.0409|32.5535|1.48228|20251029113447
dset|1.0.0|357|CWE-1321|secbench-dataset/CWE-471/dset_1.0.0/src/dset.js|0|true|true|48.73|31.1011|1.25812|20251029113447
objutil|2.17.3|358|CWE-1321|secbench-dataset/CWE-471/objutil_2.17.3/src/objutil.cjs.js|0|true|true|53.3638|36.7649|1.42235|20251029113447
worksmith|1.0.0|359|CWE-1321|secbench-dataset/CWE-471/worksmith_1.0.0/src/index.js|0|false|false|46.0112|20.221|1.26182|20251029113447
putil-merge|3.0.0|360|CWE-1321|secbench-dataset/CWE-471/putil-merge_3.0.0/src/merge.js|0|false|false|58.649|31.4442|1.71471|20251029113447
